UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:53:47.000Z,"Replying to 
@SirChairoGuácala!  
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista",,,1,2,['https://pbs.twimg.com/card_img/1352746471108583427/hgINX6ch?format=jpg&name=small'],https://twitter.com/CarmeloArteagaR/status/1352751343958716416
Chuburna32,@chuburna32,2021-01-22T22:53:29.000Z,"Replying to 
@atameAti
 and 
@LOVREGAAsí es, #TwitterEsPanista",,,,,[],https://twitter.com/chuburna32/status/1352751267412647936
Pikma,@LuminousPikma,2021-01-22T22:53:25.000Z,"Toma 2 clicks ver la descarada cantidad de bots que utilizan personajes como 
@FelipeCalderon
, 
@diegosinhue
, 
@EnriqueAlfaroR
 y 
@alfredodelmazo
 pero 
@TwitterMexico
 dice subitamente que los bots somos los seguidores de Junne. Así de burlezca la censura a la 4T.

#TwitterEsPanistaQuote Tweet
𝐕𝐞𝐫ó𝐧𝐢𝐜𝐚 𝐆𝐨𝐧𝐳á𝐥𝐞𝐳
@taller2006
 · Jan 22
Desde Facebook también estaré triangulando los mensajes de @Miriam_Junne 

¿Alguien recuerda alguna sanción a Felipe Calderón por la cantidad de INFODEMIA con respecto a la pandemia, que ha vertido en esa red?",,,,,"['https://pbs.twimg.com/profile_images/1274089281582174208/nbORDAyw_normal.jpg', 'https://pbs.twimg.com/media/EsXjbpFW8AkEpfp?format=png&name=small']",https://twitter.com/LuminousPikma/status/1352751250043973632
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:53:10.000Z,"Replying to 
@M_ArellanoMx
 and 
@carrancio03No pues gran calidad!  
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista",,,,,['https://pbs.twimg.com/card_img/1352746471108583427/hgINX6ch?format=jpg&name=small'],https://twitter.com/CarmeloArteagaR/status/1352751187087515649
Malakias,@Malakia55878734,2021-01-22T22:53:07.000Z,"Replying to 
@ferbelaunzaran
 and 
@HernanGomezBEl pequeño mental adorador de las alianzas de las calamidades....
#TwitterEsPanista #TwitterCensura 
#OposicionMiserable #SacoDePus",,,,,['https://pbs.twimg.com/media/EsXwBgUWMAEFWAR?format=jpg&name=small'],https://twitter.com/Malakia55878734/status/1352751173590278147
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:52:31.000Z,"Replying to 
@RanferiDe
 and 
@RaulGar33930113Claro que lo sabemos!  
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista",,,1,2,['https://pbs.twimg.com/card_img/1352746471108583427/hgINX6ch?format=jpg&name=small'],https://twitter.com/CarmeloArteagaR/status/1352751024084295681
Flavio Magallón,@flaviomagallon,2021-01-22T22:52:31.000Z,"#TwitterEsPanista #TwitterCensuraQuote Tweet
La Jornada
@lajornadaonline
 · Jan 22
Suspende @TwitterMexico cuentas afines al Presidente.

Hay varios personajes seguidores de la #4T; es para evitar ""manipulación de la plataforma"", justifica. Su presidente, Hugo R. Nicolat, participó en el equipo de transición de @FelipeCalderon en 2006.
https://bit.ly/3p9sM1C",,,,,"['https://pbs.twimg.com/profile_images/588503723002834944/95acWEsy_normal.jpg', 'https://pbs.twimg.com/media/EsWO4UlWMAAViAT?format=jpg&name=medium']",https://twitter.com/flaviomagallon/status/1352751022054150145
Argel Cafri,@ArgelCafri,2021-01-22T22:49:18.000Z,"#TwitterCensura #TwitterEsPanistaQuote Tweet
Sanjuana Martínez Montemayor
@SanjuanaNotimex
 · Jan 22
Dice mi querido @fisgonmonero que por ningún motivo suban a @TwitterMexico su maravilloso cartón de hoy publicado en @lajornadaonline 
#TwitterCensura #TwitterEsPanista @Notimex",😊 ❣ 😎 🌞,,,,"['https://pbs.twimg.com/profile_images/1123831837158252546/dLLQ7Q2G_normal.jpg', 'https://pbs.twimg.com/media/EsWUMJhWMAEV8QC?format=jpg&name=small']",https://twitter.com/ArgelCafri/status/1352750215481208832
Flavio Magallón,@flaviomagallon,2021-01-22T22:49:05.000Z,"#TwitterEsPanistaQuote Tweet
Jorge Gómez Naredo
@jgnaredo
 · Jan 21
Un pone #TwitterEsPanista y no sabe si la cuenta desde donde lo pone aparecerá suspendía al día siguiente. 

Esto se parece mucho (demasiado) a sentir censura.",,,,,['https://pbs.twimg.com/profile_images/3491216339/54b92b6875d31ed60dfe723036800c2c_normal.jpeg'],https://twitter.com/flaviomagallon/status/1352750159193468929
Josefo,@jlmerodio,2021-01-22T22:48:42.000Z,"@TwitterMexico
 
#TwitterEsPanista 
#TwitterCensura",,,,,[],https://twitter.com/jlmerodio/status/1352750064414777344
Lordazteca,@Lordazteca1,2021-01-22T22:48:22.000Z,"Subscribo..

#TwitterCensura 

#TwitterEsPanista 

#TwitterEsFacho 
#TwitterMexicoEsPanistaQuote Tweet
Julio Viggiano (foca en negación)
@JulioViggiano
 · Jan 21
Las cuentas caídas no eran de memeros, ni de tuits de levantar la mano o de mentadas de madre. Pese a quien le pese, eran cuentas con una visión analítica por encima del promedio que además influían en la opinión pública de tuiter.

Estamos ante un aberrante caso de CENSURA.",,,,,['https://pbs.twimg.com/profile_images/1351648314840772613/1DmO_cBH_normal.jpg'],https://twitter.com/Lordazteca1/status/1352749977127284737
manuel lemus lopez,@manuellemuslop1,2021-01-22T22:46:59.000Z,"Replying to 
@SinEmbargoMX#TwitterEsPanista",,,,,['https://pbs.twimg.com/media/EsXunsuXMAA8Kcx?format=jpg&name=medium'],https://twitter.com/manuellemuslop1/status/1352749631285972992
Saxter MS,@Saxter,2021-01-22T22:46:44.000Z,"Replying to 
@ferbelaunzaran
 @angelalbert0
 and 3 othersJusto así te viste...
Ahora solo falta la espuma por la boca.
#TwitterEsPanista #TwitterCensura",,,,,['https://pbs.twimg.com/media/EsXukDcXAAYBTyK?format=jpg&name=small'],https://twitter.com/Saxter/status/1352749569654874113
El último emperador Azteca,@Aguilaquecae_,2021-01-22T22:46:20.000Z,"Qué raro, aquí no aplica eso de que: ""Se destruyan esos míticos documentos, que... Cállense, nada dicen y menos significan"".

#TwitterCensura #TwitterEsPanistaQuote Tweet
PacoCalderónCartones
@CartonCalderon
 · Jan 22
La izquierda, que tanto se jactaba pontificando sobre la honestidad, la ecología, la ciencia, la salud, la democracia, la educación y la transparencia, tendrá algún día que rendir cuentas sobre su abyecto papel este sexenio.
De “superioridad moral” no tiene nada. twitter.com/julenldg/statu…",,,,,['https://pbs.twimg.com/profile_images/1327305593317634056/v0R9sApb_normal.jpg'],https://twitter.com/Aguilaquecae_/status/1352749465333944324
Carlos Henrik,@HenrikDF2016,2021-01-22T22:46:03.000Z,"Don 
@fisgonmonero
 supongo que este
es el cartón que no quiere usted que difundamos en 
@TwitterMexico
 @TwitterLatAm
 Ooops, solo preguntaba
 #TwitterCensura #TwitterEsPanista",👇 😳 🤣 🤣 🤣,,,,['https://pbs.twimg.com/media/EsXuFA5W4AEF8UL?format=jpg&name=small'],https://twitter.com/HenrikDF2016/status/1352749395343777795
Soy Ñañu,@M_JAV,2021-01-22T22:45:52.000Z,"Replying to 
@ZuritaCarpioOh,oh, te tienen en la mira #TwitterEsPanista",,,,,['https://pbs.twimg.com/media/EsXuQl4XUAUR77B?format=jpg&name=medium'],https://twitter.com/M_JAV/status/1352749350213087234
Epitacio Ladrillo,@TachoLadrillo,2021-01-22T22:45:45.000Z,"Replying to 
@PackergabH
 and 
@ALMARGG12Estoy de acuerdo. A los plurinominales no los elige el pueblo, pero creo que hacer que los partidos paguen sus salarios es demasiado generoso, los pluris deberían desaparecer. #TwitterEsPanista #TwitterCensura",,1,1,2,[],https://twitter.com/TachoLadrillo/status/1352749318663516161
Miguel DeChela,@aleaiactaestdc,2021-01-22T22:43:32.000Z,"Replying to 
@anapomela1. Saludos Maricarmen,  Aprovecho para saludarte y para decir #TwitterEsPanista pero que a nosotros, con todo respeto, nos la Pérez Prado
https://youtube.com/watch?v=AInZkQDz-_M…",,1,7,14,"['https://pbs.twimg.com/media/EsXtv9xW8AAbefp?format=jpg&name=small', 'https://pbs.twimg.com/media/EsXty0aXcAI8mn6?format=jpg&name=small', 'https://pbs.twimg.com/media/EsXtxtYWMAUuGet?format=png&name=small', 'https://pbs.twimg.com/media/EsXt0MsXIAEUAmr?format=jpg&name=small']",https://twitter.com/aleaiactaestdc/status/1352748764394622976
Luis Fernando,@brglls,2021-01-22T22:43:32.000Z,"La dictadura en México, de la que tanto vocifera la derecha mexicana, la controla la derecha mexicana. #TwitterCensura #TwitterEsPanista",,,,,[],https://twitter.com/brglls/status/1352748763648028674
Cherry Bomb,@_Mon_Cherry__,2021-01-22T22:43:23.000Z,#TwitterEsPanista,,1,53,92,['https://pbs.twimg.com/media/EsXty9jW8AIhSiO?format=jpg&name=medium'],https://twitter.com/_Mon_Cherry__/status/1352748725341446144
Martin Fernández,@FdzMartin,2021-01-22T22:43:17.000Z,"#TwitterCensura #TwitterEsPanista la plataforma para boicotear gobiernos y venderse al mejor postor.Quote Tweet
El gato político
@elgatopolitico_
 · Jan 21
#ParenTodo 
¿Pues dónde estamos? Ahora Twitter suspendió las cuentas de simpatizantes de AMLO y la 4T, ¿Qué pasó Hugo? ¿Dolió que lo hayan exhibido como panista que es? ¡No a la censura! 
#ElColmo #TeamGatoPolítico 
https://elgatopolitico.news/2021/01/21/esto-si-es-censura-redes-acusan-que-twitter-suspende-cuentas-de-simpatizantes-de-amlo-y-la-4t/…",❗ ❗ ❗,,,,['https://pbs.twimg.com/profile_images/1091416679282761728/shrqrrdG_normal.jpg'],https://twitter.com/FdzMartin/status/1352748700666384384
ARMANDO MORALES,@ARMANDOMORALES,2021-01-22T22:43:12.000Z,"#TwitterEsPanista  #TwitterCensuraQuote Tweet
*(M)(A)(T)(A)(D)(O)(R)*
@Matador08640286
 · Jan 22
Criticaba a AMLO y ahora lo imita: recorriendo el país y con comida  del pueblo. Se convirtió en lo que juró destruir.",,,,,"['https://pbs.twimg.com/profile_images/1350586064474406915/O3Tl81_I_normal.jpg', 'https://pbs.twimg.com/media/EsVusibW4AMzAr1?format=jpg&name=900x900']",https://twitter.com/ARMANDOMORALES/status/1352748679543844864
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:43:01.000Z,"Replying to 
@cdmx_eddMuy bueno! 
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista  
  https://youtube.com/watch?v=o6Uq2j6Kkuk…",,,,1,"['https://pbs.twimg.com/profile_images/1105604914418466816/mfC3VNB1_normal.png', 'https://pbs.twimg.com/media/EsXSvdjW4AApkAG?format=jpg&name=medium']",https://twitter.com/CarmeloArteagaR/status/1352748634417336320
Epitacio Ladrillo,@TachoLadrillo,2021-01-22T22:42:53.000Z,"Replying to 
@kenialopezrTengo más de 30 años viviendo en los EU, y cada inicio de un nuevo gobierno oigo casi lo mismo. En los hechos, la vida ha empeorado para los inmigrantes, para los pobres, para los afroamericanos y para el mundo con ambos partidos. #TwitterEsPanista #TwitterCensura",,2,12,31,[],https://twitter.com/TachoLadrillo/status/1352748599877185537
Anita Valle Sánchez,@AnitaValle70,2021-01-22T22:42:51.000Z,"#TwitterEsPanista #TwitterCensuraQuote Tweet
Alvaro Delgado Gómez
@alvaro_delgado
 · Jan 22
No quiere @fisgonmonero que se difunda en @TwitterMexico este cartón",,,1,,"['https://pbs.twimg.com/profile_images/1257016725352005632/Pv-ec6Nl_normal.jpg', 'https://pbs.twimg.com/media/EsW8AAFXAAEr3Zo?format=jpg&name=small']",https://twitter.com/AnitaValle70/status/1352748592356843525
Miguel DeChela,@aleaiactaestdc,2021-01-22T22:40:34.000Z,"Replying to 
@ITANDEHUI1801
 and 
@anapomelaBuenas tardes ROCIO! Aprovecho para saludarte y para decir #TwitterEsPanista y agregar, con todo respeto, que a nosotros nos la Pérez Prado https://youtube.com/watch?v=AInZkQDz-_M…",,1,5,11,"['https://pbs.twimg.com/media/EsXsOsrW4AAVqh5?format=jpg&name=small', 'https://pbs.twimg.com/media/EsXsRnKXAAAOsOg?format=jpg&name=small', 'https://pbs.twimg.com/media/EsXsQW4XIAM1ZCA?format=png&name=small', 'https://pbs.twimg.com/media/EsXsTGBXMAgyf-C?format=jpg&name=small']",https://twitter.com/aleaiactaestdc/status/1352748014809579520
Asse #redAMLOve,@AssennethS,2021-01-22T22:40:18.000Z,"Y q el pueblo es quién decide, ¡¡no ellos!!
Vamos a buscar nuevos horizontes de libertad... ¡Nos vemos pronto!
Seguiré apoyando a la #4T y a YSQ desde otras trincheras 
@TwitterSeguro
?  ja!
#AmloElMejorPresidenteDelMundo 
#TwitterCensura 
#TwitterEsPanista 
#TwitterEsFacho",💪,,,,[],https://twitter.com/AssennethS/status/1352747950762557441
Saúl Esquivel,@elsabul,2021-01-22T22:39:56.000Z,#TwitterEsPanista,,,,,['https://pbs.twimg.com/media/EsXtAVvVcAA6ZKW?format=jpg&name=small'],https://twitter.com/elsabul/status/1352747855224598529
Guillermo Delgado,@serbiblio,2021-01-22T22:39:28.000Z,"Replying to 
@DoliaEstevez#TwitterEsPanista #vivaamlo",,,,,[],https://twitter.com/serbiblio/status/1352747740023943169
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:39:18.000Z,"Replying to 
@Susana_78_
 and 
@RaulGar33930113Buenos consejos. 
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista  
  https://youtube.com/watch?v=o6Uq2j6Kkuk…",🤣,2,4,5,"['https://pbs.twimg.com/profile_images/1105604914418466816/mfC3VNB1_normal.png', 'https://pbs.twimg.com/media/EsXSvdjW4AApkAG?format=jpg&name=medium']",https://twitter.com/CarmeloArteagaR/status/1352747695971168257
marcos barbiaux,@marcosbarbiaux,2021-01-22T22:39:17.000Z,"Replying to 
@FedericoArreola
 and 
@FelipeCalderonNo lo creo Don Fede, quizás si le dice borracho asqueroso a 
@FelipeCalderon
 @TwitterMexico
 lo bloquee.
#Borolas 
#TwitterCensura 
#TwitterEsPanista",,,,,[],https://twitter.com/marcosbarbiaux/status/1352747694591238144
Saxter MS,@Saxter,2021-01-22T22:39:06.000Z,"Ya lo saben #RedAMLO y #RedAmlove es momento de dar la batalla. ¿Temes que te suspenda 
@TwitterMexico
 ? Vive de nosotros. Ya sabemos que #TwitterEsPanista #TwitterCensura ¿Te vas a dejar? Me vale que me suspendan. La libertad de expresión es primero.Quote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 22
El día de hoy no publicaré mi caricatura de @lajornadaonline en twitter, porque denuncia que #TwitterEsPanista y que #TwitterCensura. 
No la vayan a reproducir (no les vayan a bajar la cuenta), pero pueden consultarla en el periódico.",,,,,['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg'],https://twitter.com/Saxter/status/1352747645983461378
ARACELI OCAMPO MANZANARES,@araceli_ocampo_,2021-01-22T22:39:00.000Z,"@DiputadosMorena
 Propongo que vayamos analizando una reforma urgente para regularizar el poder de censura que ejercen algunos medios #TwitterCensura . Que los fines partidistas no estén por encima de los derechos de las audiencias.  #TwitterEsPanista",,,1,1,[],https://twitter.com/araceli_ocampo_/status/1352747620502970368
mona flowers,@changaflowers,2021-01-22T22:38:59.000Z,"Asi mero #TwitterCensura #TwitterEsPanista #AMLOEnfermoMental #AMLOCorruptoQuote Tweet
VickEsPueblo
@ZomVick
 · Jan 22
Se enojan por las aplicación de las reglas de una EMPRESA como Twitter y violan una resolución de la SUPREMA CORTE DE JUSTICIA DE LA NACIÓN que dice que un Servidor Público no puede bloquear a un usuario.

En fin, The Hypocrisy.",,,,,"['https://pbs.twimg.com/profile_images/1346959516399648768/2GWc-Oz__normal.jpg', 'https://pbs.twimg.com/media/EsXPWkzUcAE6dfD?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EsXPWkzUwAAHy4A?format=jpg&name=small', 'https://pbs.twimg.com/media/EsXPWkzUUAAqE22?format=jpg&name=small']",https://twitter.com/changaflowers/status/1352747616832872448
,@Tatiana_Lanz,2021-01-22T22:38:33.000Z," #TwitterCensura #TwitterEsPanista #TwitterMexico #TwitterEsFacho
#Twitter #Mexico #WakeUpQuote Tweet
JM.ZUNZU
@JMZunzu
 · Jan 22
- ¿Cuánto pagas por usar tuiter?
- Nada.
 - Entonces no es tuyo.
Fin de la polémica",✨ 😆,,,,['https://pbs.twimg.com/profile_images/1352707768180994049/tXv8TSRG_normal.jpg'],https://twitter.com/Tatiana_Lanz/status/1352747507739193345
carrasco ser....,@Sandor901,2021-01-22T22:37:06.000Z,#TwitterCensura #TwitterEsPanista,,,,,['https://pbs.twimg.com/media/EsXsWmNU0AAO4Ft?format=jpg&name=small'],https://twitter.com/Sandor901/status/1352747141521784832
Vibra Muchá,@VibraMucha,2021-01-22T22:36:23.000Z,"Replying to 
@MemoVillarreal
 and 
@rubenochoaa#TwitterEsPanista",,,,4,[],https://twitter.com/VibraMucha/status/1352746961313517568
serchmex19,@serchmex1,2021-01-22T22:35:52.000Z,"Así la HIPOCRESÍA de #Fachos
#TwitterCensura 
#TwitterEsPanista 
#TwitterEsFacho 
#TwitterPanistaQuote Tweet
Gabriel
@GabrielJorgeGu2
 · Jan 22
Y sí, @TwitterMexico #TwitterEsPanista y #TwitterCensura twitter.com/KatuArkonada/s…",,,1,2,['https://pbs.twimg.com/profile_images/1334568891247374347/wT1LSd_9_normal.jpg'],https://twitter.com/serchmex1/status/1352746834045902848
"Bel Aparicio
Cancún",@BelAparicio1,2021-01-22T22:35:51.000Z,"Replying to 
@syzavel19Así mero, yo también los denuncio.

Aunque ya sabemos que #TwitterEsPanista,.",,,,,[],https://twitter.com/BelAparicio1/status/1352746828614291457
LETIZIA,@LETIZIADEROJO,2021-01-22T22:35:17.000Z,"Cuando censuraron el acoso? Hipócritas #TwitterCensura #TwitterEsPanistaQuote Tweet
Julio Viggiano (foca en negación)
@JulioViggiano
 · Jan 22
Hola @TwitterMexico, supongo que hoy suspenderás las cuentas “madre” organizan desde sus grupos vía DM acosos a @BeatrizGMuller y a @CitlaHM por ejemplo.

Vamos, muéstranos que eres justo... o no.

#TwitterCensura",,,,,['https://pbs.twimg.com/profile_images/1351648314840772613/1DmO_cBH_normal.jpg'],https://twitter.com/LETIZIADEROJO/status/1352746686737764354
lizette lias,@lizlias18,2021-01-22T22:35:16.000Z,"#EsUnHonorEstarConObrador que le duela al que le duela #TwitterEsPanista #TwitterCensuraQuote Tweet
Marsbéli Krónikák
@SmogMagica
 · Jan 21
Mensaje de nuestra compañera Miriam Junne.",,,1,4,"['https://pbs.twimg.com/profile_images/1352022386510618624/xe1ZMPkz_normal.jpg', 'https://pbs.twimg.com/media/EsSwOLTW4Agy4PE?format=jpg&name=medium']",https://twitter.com/lizlias18/status/1352746681939288064
Guillermo Delgado,@serbiblio,2021-01-22T22:35:14.000Z,"Replying to 
@VicenteFoxQue#TwitterEsPanista #vivaamlo",,,,,[],https://twitter.com/serbiblio/status/1352746674603634689
José AC,@ALVAREZ_PPTONO,2021-01-22T22:35:02.000Z,"Replying to 
@fernandeznorona
 @TwitterMexico
 and 
@HugoRodriguezNEstoy convencido #TwitterEsPanista y me vale si me cancelan o suspenden.",,,,,[],https://twitter.com/ALVAREZ_PPTONO/status/1352746622237642753
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:35:01.000Z,"Replying to 
@verolistNo tiene sentido, dan pena ajena. 
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista  
  https://youtube.com/watch?v=o6Uq2j6Kkuk…",,,5,5,"['https://pbs.twimg.com/profile_images/1105604914418466816/mfC3VNB1_normal.png', 'https://pbs.twimg.com/media/EsXSvdjW4AApkAG?format=jpg&name=medium']",https://twitter.com/CarmeloArteagaR/status/1352746619981230080
Martha Olivia LópezM,@MarOliMx,2021-01-22T22:34:54.000Z,"Hasta ahora nadie ha desmentido los vínculos de 
@HugoRodriguezN
 con el PAN. Así que hasta ahora nadie puede negar que #TwitterCensura y que #TwitterEsPanista",,,,,[],https://twitter.com/MarOliMx/status/1352746590562381824
Saxter MS,@Saxter,2021-01-22T22:34:49.000Z,"Los panistas deben estar muy dolidos por el tuit del Canciller 
@m_ebrard
 y con ello de que #TwitterEsPanista y #TwitterCensura a la #4T suspende cuentas de tuiteros que apoyan al Presidente de México 
 @lopezobrador_
 Andan rabiosos porque los descubrió.Quote Tweet
Marcelo Ebrard C.
@m_ebrard
 · Jan 22
Les comparto que los Presidentes Andrés Manuel López Obrador y Joseph Biden sostendrán hoy por la tarde conversación telefónica. La relación bilateral avanza a partir de la comunicación y el entendimiento.",,,,,['https://pbs.twimg.com/profile_images/1124429229477654528/MTTkGMad_normal.jpg'],https://twitter.com/Saxter/status/1352746568303210496
Gil Marín,@gil192218,2021-01-22T22:34:44.000Z,"Twitter es magnánimo, está mañana contaba con 5,498 camaradas seguidores.

Durante el día sumé 25 más.

Ahora mi contador marca 5,501

#TwitterEsPanista",,,,6,[],https://twitter.com/gil192218/status/1352746548829032451
Carmelo Artega Roa,@CarmeloArteagaR,2021-01-22T22:34:26.000Z,"Replying to 
@MD_H0_DrAaronFC
 and 
@d3Rpi3Y sigue la mata dando. 
@TwitterMexico
 bloquea voces de la 4T! No lo podemos permitir! Por favor ayúdame a difundir! #TwitterCensura #TwitterEsPanista  
  https://youtube.com/watch?v=o6Uq2j6Kkuk…",,,3,5,"['https://pbs.twimg.com/profile_images/1105604914418466816/mfC3VNB1_normal.png', 'https://pbs.twimg.com/media/EsXSvdjW4AApkAG?format=jpg&name=medium']",https://twitter.com/CarmeloArteagaR/status/1352746471641264134
Monkie,@RazovskyH,2021-01-22T22:32:05.000Z,"Replying to 
@Jesanhall23Son censuras estratégicas, yo tengo como 10 seguidores y no importo.
Si, es una empresa extranjera pero opera en mi país.
#TwitterEsPanista",,1,,,[],https://twitter.com/RazovskyH/status/1352745880739319808
RobertoN Db2 DBA LUW,@robertcn100,2021-01-22T22:31:47.000Z,"Replying to 
@mario_delgado
 and 
@soyubaldoSi a 
@twittermexico
 y/o 
@hugorodrigueznc
  les pagan por censurar,  es de revisar que estén pagando impuestos, también el origen del dinero,  ojalá 
@SATMX
 & 
@SNietoCastillo
 les den una revisada.

Queremos a nuestros twitteros 4T de vuelta 
@TwitterLatAm
  #TwitterEsPanista !!! btw:",🧶,,2,1,['https://pbs.twimg.com/media/EsXrB4IXYAQt6fy?format=png&name=900x900'],https://twitter.com/robertcn100/status/1352745806751805441
Veka García,@La_Tinisima,2021-01-22T22:31:30.000Z,"¿Amigues qué piensan?.
¿Nos vamos en bloque de 
@Twitter
 por toda la censura y violencia de 
@TwitterMexico
 y creamos otra plataforma de debate y discusión verdadera porque #TwitterEsPanista  #TwitterCensura o disputamos este espacio?Nos vamos en bloqu a otro
50%
Discutamos este
50%
8 votes
·
Final results",,1,2,2,[],https://twitter.com/La_Tinisima/status/1352745733053509632
GANSITO MX,@MxGansito,2021-01-22T22:31:28.000Z,"#TwitterCensura 
#TwitterEsPanista Quote Tweet
Olivia
#RedAMLOVE
@olyagua
 · Jan 22
Replying to @AlfonsoDurazo and @Eltiotonysoy
https://revoluciontrespuntocero.mx/se-viraliza-el-hashtag-twitterespanista-que-denuncia-la-censura-ejercida-por-el-director-de-twitter-mexico/…",💵 🐷 💰 🤡,,,1,['https://pbs.twimg.com/profile_images/1335220155425681409/vTU5YESG_normal.jpg'],https://twitter.com/MxGansito/status/1352745724744708097
Aldo Ó_ò,@soyubaldo,2021-01-22T22:31:07.000Z,"El siguiente cartón no debe ser retuiteado, repito, no deben retuitearlo por favor. 
#TwitterEsPanista #TwitterCensura",👇,,3,8,['https://pbs.twimg.com/media/EsXq_U-VcAAZ_4V?format=jpg&name=small'],https://twitter.com/soyubaldo/status/1352745638258073606
Johan__MX,@JohaaMx,2021-01-22T22:29:46.000Z,"#Tuiter Suspende Cuentas PRO AMLO https://youtu.be/o3p5QSlUQeI a través de 
@YouTube
#TwitterCensura #TwitterEsPanista#Tuiter Suspende Cuentas PRO AMLO
La red social twitter fue tendencia por suspender las cuentas PRO AMLO
youtube.com",,,,,['https://pbs.twimg.com/card_img/1352745310972477440/3UIABin0?format=jpg&name=small'],https://twitter.com/JohaaMx/status/1352745299094204417
davicho,@davicho101978,2021-01-22T22:29:14.000Z,"Replying to 
@mazacuato
 @julioastillero
 and 6 othersComo detectar un bot... Simple hacen mensaje de manual... Reportado, aunque de nada sirva con un #TwitterEsPanista #TwitterCensura",,,,,[],https://twitter.com/davicho101978/status/1352745164419330049
SeMarcforo rojo,@Adamarkium,2021-01-22T22:28:42.000Z,"Atención #RedAMLO

Descubrí al culpable de la #censura a las cuentas de 
@lovrega
 y demás miembros del pueblo bueno. ¡Urge difundir! #TwitterEsPanista

Adjunto imagen:",,,,,['https://pbs.twimg.com/media/EsXqbyfW8AADx3j?format=jpg&name=900x900'],https://twitter.com/Adamarkium/status/1352745028133781506
torosytoritos54,@torosytoritos54,2021-01-22T22:27:37.000Z,"Replying to 
@slechugavega
 @Piedrulces
 and 4 othersJejeje No le dio tiempo Ni de bloquearnos  #TwitterEsPanista #TwitterCensura #TwiterEsVeloz",,,,,['https://pbs.twimg.com/card_img/1352744852463771648/NrRKxBrc?format=jpg&name=small'],https://twitter.com/torosytoritos54/status/1352744756648919040
GANSITO MX,@MxGansito,2021-01-22T22:27:14.000Z,"#TwitterCensura 
#TwitterEsPanista The following media includes potentially sensitive content. Change settings
View
The following media includes potentially sensitive content. Change settings
View",💩 💰 🐷 💵,,,,[],https://twitter.com/MxGansito/status/1352744659773222917
Gabriel,@GabrielJorgeGu2,2021-01-22T22:27:11.000Z,"Y sí, 
@TwitterMexico
 #TwitterEsPanista y #TwitterCensuraQuote Tweet
Katu Arkonada
@KatuArkonada
 · Jan 22
Pues @HugoRodriguezN, Director en @TwitterMexico, no solo es calderonista.

También tiene vínculos con la ultraderecha de México Libre por medio del que era su jefe en la misión 
 ante la ONU en Ginebra, el coordinador de México Libre Miguel Ángel Toscano.

#TwitterEsPanista",,,3,4,"['https://pbs.twimg.com/profile_images/1199386155566936066/YecFJaZU_normal.jpg', 'https://pbs.twimg.com/media/EsXB_A4XMAEG3-u?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EsXCAQdXEAAU-fS?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EsXCCV0XIAEnWbC?format=jpg&name=small']",https://twitter.com/GabrielJorgeGu2/status/1352744647056105472
RobertoN Db2 DBA LUW,@robertcn100,2021-01-22T22:22:43.000Z,"Jajajaja,  #AMLO2024 !!!

#TwitterCensura  #TwitterEsPanista  #TwitterPanista",🧶,,3,6,['https://pbs.twimg.com/media/EsXoz_7XMAA7eqA?format=png&name=900x900'],https://twitter.com/robertcn100/status/1352743525335650304
bebedor de café mexicano,@gpepelc,2021-01-22T22:22:40.000Z,"#TwitterEsPanistaQuote Tweet
La Jornada
@lajornadaonline
 · Jan 22
Suspende @TwitterMexico cuentas afines al Presidente.

Hay varios personajes seguidores de la #4T; es para evitar ""manipulación de la plataforma"", justifica. Su presidente, Hugo R. Nicolat, participó en el equipo de transición de @FelipeCalderon en 2006.
https://bit.ly/3p9sM1C",,,,,"['https://pbs.twimg.com/profile_images/588503723002834944/95acWEsy_normal.jpg', 'https://pbs.twimg.com/media/EsWO4UlWMAAViAT?format=jpg&name=medium']",https://twitter.com/gpepelc/status/1352743510743658499
